,Webpage,Message,Author,Likes,Dislikes,NumReports,Polarity,Subjectivity,Positive,Negative,Neutral,Compound
2733,Batman-2016/Issue-62,"YES YES YES, exactly my thoughts. I've been saying this. Thank you.",disqus_OSQAMuuEff,6,0,0,0.25,0.25,0.622,0.0,0.378,0.921
2734,Batman-2016/Issue-62,"I'm fine with this new character, since she's actually someone new and not some replacement for an established character. Remember when that was the number one problem people had with Riri Williams? That she was an Iron Man replacement and not Bendis' daughter brought into the comics?",jeyndow,8,2,0,0.172,0.377,0.069,0.054,0.877,-0.241
2735,Batman-2016/Issue-62,well i am only interested in Dial H for HERO. and MAYBE Young Justice. but i am not sure on the last one,iannavah,3,0,0,0.02,0.571,0.322,0.095,0.583,0.589
2736,Batman-2016/Issue-62,Those Batfleck Batarangs though... dayum,adamhunh,21,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2737,Batman-2016/Issue-62,Best batarang design. They look like they can mess you right up.,jamesknot11,4,0,0,0.37,0.337,0.368,0.137,0.495,0.637
2738,Batman-2016/Issue-62,"This looks exactly like the hallucinations in Mister Miracle. My bet is this is all fake, a hyper realistic VR test from ThomasBat.",jamesknot11,18,0,0,-0.028,0.528,0.222,0.109,0.669,0.494
2739,Batman-2016/Issue-62,I actually really like that twist and it would kinda make since (i also kinda think that half of the voices in this issue were actually ThomasBat (or at least that would kinda be a fun head canon for me). If it were the case it would help clear up some of the inner dialogue.,trestonsmith,1,0,0,0.019,0.231,0.185,0.0,0.815,0.878
2740,Batman-2016/Issue-62,"Shit, I read everything without blinking. Loved it!",disqus_WuI85rhWkd,9,0,0,0.338,0.8,0.0,0.585,0.415,-0.793
2741,Batman-2016/Issue-62,1,disqus_3pXYjrrs9F,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2742,Batman-2016/Issue-62,??? Errrrrrr ??? Ummmm ???? That about sums it up.,ghostdanser,7,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2743,Batman-2016/Issue-62,"This is the Tom King-est issue I've ever read: Wordy and pretentious. full of convoluted metaphors. (Inb4 some fucking Tom King stan comes in telling me I can't appreciate the genius in rambly, incoherent inner monologues.)",fonterossa,10,2,0,-0.15,0.477,0.0,0.062,0.938,-0.309
2744,Batman-2016/Issue-62,Stan hahahaha good one,FergiesTime,1,0,0,0.45,0.55,0.492,0.0,0.508,0.44
2745,Batman-2016/Issue-62,incoherent? It's actually pretty straight forward.,disqus_3pXYjrrs9F,1,1,0,0.083,0.522,0.56,0.0,0.44,0.625
2746,Batman-2016/Issue-62,"If that's what you believe, sure, but you won't change my mind. I've never been a fan of King's melodramatic, wordy prose, myself.",fonterossa,3,0,0,0.5,0.889,0.068,0.101,0.83,-0.201
2747,Batman-2016/Issue-62,...,disqus_Av02cPyWTp,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2748,Batman-2016/Issue-62,(waiting for something to happen),disqus_QdIPH4EBO2,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2749,Batman-2016/Issue-62,,Guest,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2750,Batman-2016/Issue-62,"the guy was called pygmiolan or something and it was proffesor pyg , so his mind made that connection. and his detective skills probably made him scan the myth for clues. since he knows bane probably is messing with him",2bignose,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2751,Batman-2016/Issue-62,,Guest,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2752,Batman-2016/Issue-62,wait wut? lol I haven't drink yet.,disqus_s7i2AOlpHC,4,0,0,0.8,0.7,0.359,0.0,0.641,0.421
2753,Batman-2016/Issue-62,trust me i have and it still doesnt make sense,trestonsmith,1,0,0,0.0,0.0,0.292,0.0,0.708,0.511
2754,Batman-2016/Issue-62,These cliffhangers are getting worse/better as it goes I love it.,Wallcrawler91,4,0,0,0.5,0.6,0.318,0.0,0.682,0.637
2755,Batman-2016/Issue-62,...What was that? What about with Damian?,vesker,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2756,Batman-2016/Issue-62,HeÃ¢ÂÂs dreaming it was nightmare thatÃ¢ÂÂs why he seems so disoriented,shilswonderwoman,1,0,0,0.0,0.0,0.0,0.245,0.755,-0.501
2757,Batman-2016/Issue-62,How are yÃ¢ÂÂall not getting this issue heÃ¢ÂÂs been drugged and heÃ¢ÂÂs having a nightmare itÃ¢ÂÂs really sad heÃ¢ÂÂs really lost. Thomas drugged him thatÃ¢ÂÂs why he keeps going back to that part in the cave and asking where he is and heÃ¢ÂÂs scared,shilswonderwoman,3,0,0,-0.1,0.4,0.0,0.182,0.818,-0.835
2758,Batman-2016/Issue-62,We do get it. We're just wishing the story would progress instead of stalling and repeating the things we already know.,disqus_QdIPH4EBO2,7,0,0,0.0,0.0,0.192,0.073,0.735,0.44
2759,Batman-2016/Issue-62,"yeah but why does Pyg turn into Damien? It's just too out there....maybe it will make sense later. Nightmares don't hit back. Oh, maybe it really was Damien, as he caught the batarangs?",comicustoms,2,0,0,0.067,0.067,0.058,0.0,0.942,0.241
2760,Batman-2016/Issue-62,Wtf?,disqus_XXkW9i2voV,3,0,0,-0.5,1.0,0.0,1.0,0.0,-0.586
2761,Batman-2016/Issue-62,x2,disqus_Av02cPyWTp,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2762,Batman-2016/Issue-62,WTF?!,disqus_G4xTWsa5Yh,3,0,0,-0.625,1.0,0.0,0.0,1.0,0.0
2763,Batman-2016/Issue-62,That preview.... What the hell are you trying to make this time Bendis? DC's America Chavez??,yarugumasou,3,0,0,0.0,0.0,0.0,0.255,0.745,-0.73
2764,Batman-2016/Issue-62,"she apparently knows something we don't? she's ""unlocking DC's biggest secret"". if it's superman's secret identity or something, that would tick me off, ngl.",disqus_OSQAMuuEff,0,0,0,-0.25,0.583,0.0,0.0,1.0,0.0
2765,Batman-2016/Issue-62,"&gt;Bendis&gt;New Character&gt;More Powerful than anyone else Not surprised, honestly.",disqus_3pXYjrrs9F,1,0,0,0.283,0.933,0.216,0.32,0.463,-0.089
2766,Batman-2016/Issue-62,Another great artist wasted on a crappy Tom King story.,Jason_Fallen_Son,5,1,0,0.3,0.375,0.243,0.402,0.355,-0.402
2767,Batman-2016/Issue-62,Stop whining.,disqus_zeEKpNxImG,1,0,0,0.0,0.0,0.0,1.0,0.0,-0.477
2768,Batman-2016/Issue-62,"What's  ""whinning"" ?",Jason_Fallen_Son,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2769,Batman-2016/Issue-62,"I'm fascinated by this more human vision that @TomKingTK is bringing to Batman, when he refers to his children, I celebrate, because Batman has kids and not just a son. I loved it!",disqus_WuI85rhWkd,4,1,0,0.458,0.467,0.243,0.082,0.675,0.737
2770,Batman-2016/Issue-62,Looks like he went on another Batman: Odyssey,youreawhizzerbarry,2,0,0,0.0,0.0,0.263,0.0,0.737,0.361
2771,Batman-2016/Issue-62,"What happened to King? I'm not one of those that for some reason hate the guy, I actually loved this entire run up until he dealt with Beast. Ever since, it's been so pretentious. I appreciate one good cliffhanger (ONE AT A TIME I mean, King), and I appreciate it when a writer takes their time to let the plot/mystery unfold, but that's not the case here. That's literally repeating/reminding us what happened in the previous ten issues, like there was any case we had forgotten about it. At this point, I'm just bored.",disqus_QdIPH4EBO2,2,0,0,-0.075,0.609,0.117,0.074,0.808,0.507
2772,Batman-2016/Issue-62,Mitch Gerads is a genious. That issue was gorgeous and perfectly crazy. Shame all King's issues ain't that good...,yggwhite,2,0,0,0.267,0.8,0.296,0.199,0.505,0.572
2773,Batman-2016/Issue-63,"So far some pretty negative comments, and I for one, as John might say, bloody love this issue, arc. Lemme tell you why, so nothing is as it seems. We have this story of young Bruce first, his youth, his struggles, which is pretty standard fare for Batman, but...it's not Bruce, it's Master Bruce, a villain. Then we have a deaf Batman chained up fighting Pyg, trying so hard to get away, but nothing seems to work, it's panic, it's fear, and it's disjointed and glitchy, and then...Pyg is Damian. At this point, it's pretty 'uh, wtf-town, population: us.' But it's this issue that clears it up some more. Bruce (real Bruce) is in a dream, Scarecrow gas is being used to drive him mad. So, let's take recontextualized look at parts one and two. Master Bruce going off killing people and having such a similar background to Regular Bruce is a fear he has. Is he a dark knight detective, protector of the innocent, or is he just one quick fall away from a raving mass murderer?  Then the Pyg one asks the same question, but instead of him, it's his son, who is/was a killer, depending on your definition. It isn't just about him anymore, it also is about his family, something which is lacking from a lot of 'deep dives into Bruce's brain' issues. Knowing this is nightmare stuff, it makes the whole 'being deaf and can't get away' thing make much more sense. Who hasn't had a nightmare like that? Where no matter how much you run, you can't get away? Then this one, is a lot more straight forward, as mentioned above. He fears for Catwoman's death, which again, is pretty standard, but he manifests John in his mind, not Superman or Dick Grayson. John could represent a lot of things, but I like to think of it as failure. It's what John's best at, or at least having pyrrhic victories. Batman yells at him about potential, but he's really talking to himself, because he knows 'Catwoman' is going to 'die' and he can nothing about it. He feels useless.My last point doesn't really tie so much into those previous points, but I think this issue has the penultimate dream, and the next one is when he snaps out of it, summons that second wind determination that we all know and love, and kicks some ass, Batman style. So, I think it's really telling about Bruce's headspace that he dreams of himself happy with Selina (despite the whole 'death' thing) rather than seeing his parents shot for the 16,463,645,1939 time.So, we might be in 'wtf-town' right now, but I think if King can nail the ending, this arc could be a classic.",jamesknot11,78,3,0,0.125,0.445,0.107,0.146,0.747,-0.971
2774,Batman-2016/Issue-63,And I still want to believe the wedding was just post-poned as a part of Bane's master plan.,Pikashades,6,1,0,0.0,0.0,0.08,0.0,0.92,0.077
2775,Batman-2016/Issue-63,I think it is. The series will end with the proper wedding.,joaquingl,1,0,0,0.0,0.1,0.0,0.0,1.0,0.0
2776,Batman-2016/Issue-63,"I'm liking this too, but I don't see how they can get out of this in time for the ""The Price"" crossover with Flash (starting next issue). Either they pull a ""this happened before Issue #x of Batman"", which would only drag this out even more, or they make it part of the Knightmares arc. And I honestly can't see what Flash could be doing in this story, specially since fake John said Bruce is all alone in his dream.",omegasonic2000,2,0,0,0.107,0.518,0.095,0.102,0.804,-0.166
2777,Batman-2016/Issue-63,"Well, Flash is currently dealing with the sage force, and that's all about the mind.Bruce is currently trapped in crazy mind land, so who knows?",disqus_RcDTrLFGAk,2,0,0,-0.267,0.433,0.07,0.194,0.736,-0.572
2778,Batman-2016/Issue-63,Can't we have just a normal Batman story for once?,william_luiz,22,3,0,0.15,0.65,0.0,0.0,1.0,0.0
2779,Batman-2016/Issue-63,With the King? No way!,disqus_aT0WIF2cnN,12,0,0,0.0,0.0,0.0,0.384,0.616,-0.359
2780,Batman-2016/Issue-63,There is the Tomasi current run on Detective Comics that has been pretty great and I would say far superior to King run.,xandodeoliveirafrauches,13,1,0,0.37,0.81,0.362,0.0,0.638,0.896
2781,Batman-2016/Issue-63,to ligado...to lendo tambÃÂ©m...,william_luiz,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2782,Batman-2016/Issue-63,"I'm not too big on how the story is being dragged at such a slow pace, but I always appreciate a better look at Bruce's psyche and fears. Also I've been on a short supply of Batman and Catwoman interactions since #50 so I'll take what I can get.If anybody is wondering: the Knightmares arc ends in Batman #69, which comes out in April.",YousaInBigLulu,17,2,0,0.04,0.36,0.11,0.071,0.818,0.557
2783,Batman-2016/Issue-63,is going to end with bruce getting laid,timbestrobin,4,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2784,Batman-2016/Issue-63,"i don't like this story getting padded out to be 9 issues long (I know king's endgame is setto be 100 issues long, but he could use the extra issues for something else.)-for me it will be enough to get a flashback of who, why and how gets Batman strapped to Scarecrow's gas",iannavah,0,0,0,-0.025,0.35,0.0,0.031,0.969,-0.142
2785,Batman-2016/Issue-63,This was a little bit depressing but thanks bat for calling out Constantine in his bullshit.,mntfrhans,8,0,0,-0.196,0.533,0.17,0.302,0.528,-0.461
2786,Batman-2016/Issue-63,"... m'kay. I like Constantine (and generally speaking, it's always enjoyable to see him interacting with the Bat). I like Selina. I most definitely don't like Bruce. Not ever since #51, and especially RHATO #25. Nothing has happened ever since so that my liking towards him is restored.Oh, the artwork. The artwork is just lovely. I adore it.And all that said, I'm bored, guys. This is building up way too slowly. I don't like being teased in every single issue and then getting abolutely nothing as pay-off. It's not intriguing, it's tiresome. It's freaking dragging. I'm pretty sure all of those seemingly random issues will eventually be connected somehow, but I'm also pretty sure that it won't worth waiting... it's typical King writing. And I do like him as a writer in general, but he's terrible in handling cliffhangers, or giving us satisfying pay-offs.I normally vastly enjoy a good look into Bruce's psyche. I love action, but I'm not all about it. I love it when someone actually tries to go deep. But right now, I don't care about that! I want to see what the hell happens with Bane and freaking Thomas Wayne!! If you wanted me to care about those deep, artistic issues we've reccently got, King, well, you shouldn't have teased.",disqus_QdIPH4EBO2,7,0,0,0.119,0.625,0.245,0.102,0.653,0.984
2787,Batman-2016/Issue-63,There's a knife to the heart and then there's this. There's kicking a man when he's down and then there's this. There's giving the finger and then there's this...See you all in two weeks.,Wallcrawler91,7,0,0,-0.156,0.289,0.072,0.0,0.928,0.34
2788,Batman-2016/Issue-63,"There's ""What Megaforce is to Gokaiger and the Power Rangers Fanbase"" , THERE'S what Power Rangers Ninja Steel was for people who thought the fanchise was improving"",  THERE'S what the finale of How I met your Mother was to everyone and this Isn't. so i will stick to this.",iannavah,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2789,Batman-2016/Issue-63,Repressed rage?,Wallcrawler91,0,0,0,0.0,0.0,0.0,1.0,0.0,-0.71
2790,Batman-2016/Issue-63,"I get that Tom King is trying to create this disjointed-from-reality feeling by showing us the hallucinations that Bruce is experiencing but i feel that the last issue could have been skipped. By writing the story like this, i feel it starts becoming stretched too thin.",disqus_fj3SdaQgu7,10,1,0,0.0,0.442,0.131,0.0,0.869,0.619
2791,Batman-2016/Issue-63,"If he ends up modeling a bunch of DC hero t-shirts and waging a never-ending war with Darkseid while having a series of kids with Barda, I am fully onboard.",TheInexperiencedConnieSwail,2,0,0,0.0,0.0,0.114,0.124,0.762,-0.077
2792,Batman-2016/Issue-63,i understood that reference,kelvinkyle,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2793,Batman-2016/Issue-63,"Even them calling each other by their full names sounds better than that ""Bat""/Cat"" crap. Of course a simpler ""Bruce"" and ""Selina"" would sound more adult, heartfelt, and meaningful.",krl97a,6,0,0,0.158,0.547,0.252,0.073,0.675,0.749
2794,Batman-2016/Issue-63,Batception,youreawhizzerbarry,6,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2795,Batman-2016/Issue-63,is that gotham girl in the flash crossover??,captshamaladingdong,5,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2796,Batman-2016/Issue-63,Looks that way.,parsman,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2797,Batman-2016/Issue-63,and i think the psycho pirates mask;.....also a crowbar possible relating to Jason Todd,disqus_8VNE0ELvGs,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0
2798,Batman-2016/Issue-63,I honestly don't know how you can redeem this whole Bane plot without killing Bane in revenge for all the bullshit he has caused.,wowlock,4,0,0,0.4,0.65,0.199,0.22,0.581,-0.174
2799,Batman-2016/Issue-63,"Superman did not kill Mongul in revenge for what the creep did to him in classic ""For the man who has everything"" story. Killing in revenge is not Bruce (tho it might be Thomas...) way.",disqus_hVb98ofcfc,11,0,0,0.167,0.167,0.081,0.244,0.675,-0.816
2800,Batman-2016/Issue-63,Yeah but that was like one issue worth of shit this years worth,ghcgchcgh,0,0,0,0.133,0.333,0.425,0.218,0.356,0.392
2801,Batman-2016/Issue-63,He did the same in Knightfall.,disqus_Av02cPyWTp,1,0,0,0.0,0.125,0.0,0.0,1.0,0.0
2802,Batman-2016/Issue-63,"this is dragging to the point that i don't remember the previous issue. i have to go back and read it, to remember what the hell is going on.",geoffreyjoseph,5,1,0,-0.083,0.083,0.0,0.15,0.85,-0.681
2803,Batman-2016/Issue-63,WHEN WILL THE SUFFERING END,dx323,5,1,0,0.0,0.0,0.0,0.437,0.563,-0.477
2804,Batman-2016/Issue-63,"This is getting old, can the story advance?",cryope,4,1,0,0.1,0.2,0.0,0.0,1.0,0.0
2805,Batman-2016/Issue-63,ThereÃ¢ÂÂs no pay-off.All this build up time and time again and nothing happens in the end.,Jason_Fallen_Son,4,1,0,0.0,0.0,0.0,0.128,0.872,-0.296
2806,Batman-2016/Issue-63,It will probably get there. This is just King doing the equivalent of edging.,TheInexperiencedConnieSwail,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2807,Batman-2016/Issue-63,Dang this was good. I love me some Constantine with my Bat.,ogar24dbz,2,0,0,0.6,0.6,0.441,0.0,0.559,0.796
2808,Batman-2016/Issue-63,"This is why Bruce Wayne came up with the question ""Can I be happy?""This is why he doubt himself why he can be happy.This is the exact reason why I kinda agree with King's decision to postponed the Wedding.Batman won't be Batman if he's married. Happiness IS Batman's Kryptonite. The idea of Bruce Wayne being happy is great, but not in a long term. Happiness is something new to him, and he, ironically won't be prepared to face the idea that his wife will also be on the hit list. Happiness comes with a price, and I don't think death is the price he's willing to pay.",disqus_Cx0BVuFjbU,4,3,0,0.485,0.496,0.19,0.053,0.757,0.961
2809,Batman-2016/Issue-63,"This is the dumbest argument that I've seen this weekHow about Alfred? Damian? Dick? Jason? Tim? Barbara? Lucius?Selina Kyle is not some woman from the corner of the street. If they write her right, like Joelle Jones did/do now, she will be fucking fine.",Fisstechaddict,12,0,0,0.351,0.518,0.086,0.188,0.727,-0.756
2810,Batman-2016/Issue-63,True. And he *has* been happy before. This is just some odd misconception from the last few decades/rewrite that he can't exist as Batman if he isn't miserable/gloomy.,TheInexperiencedConnieSwail,4,0,0,0.157,0.413,0.192,0.068,0.74,0.637
2811,Batman-2016/Issue-63,"at least i hope Batman gets married at the end of this and the question is changed to ""Can i Be Happy?"" to ""I deserve to be happy?"" (like in Mask of the Phantasm), or to ""Can i make others happy?"" (Which could mean if Bruce wonders if he can see himself as a symbol of hope. Like that ""Batman made out of hope of Gratitude from the story ""To Kill a Legend"" in which our Batman saved the Thomas and Martha Wayne of that Universe's Bruce, and inspired him to be Batman out of gratitude towards that unknown figure who saved his parents""; as in Can i be a good husband? can i be a good son? can i be a good parent? can i be a hero?"")",iannavah,0,0,0,0.404,0.674,0.252,0.033,0.715,0.983
2812,Batman-2016/Issue-63,Who else is just wants this Tom King story to be over with? I'm tired of every story I read just be a lead up to another lead up to the end. I'm just waiting for this whole thing to wrap up already and get to the final conclusion.,disqus_9A9e19dUMF,2,1,0,0.0,0.55,0.0,0.059,0.941,-0.44
2813,Batman-2016/Issue-63,I didn't read beyond 50Should have stayed that way...,disqus_rTVy11BZX9,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0
2814,Batman-2016/Issue-63,Does this have anything to do with his father that we saw at the end of #60?,FergiesTime,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0
2815,Batman-2016/Issue-63,Probably some bullshit vague connection.,disqus_QdIPH4EBO2,2,0,0,-0.5,0.5,0.0,0.634,0.366,-0.637
2816,Batman-2016/Issue-63,are we gonna get thomas wayne again soon? i've been waiting for him for months now,disqus_85GTgmgkBT,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0
2817,Batman-2016/Issue-63,In Issue #70. I think it is out in end of April.,disqus_G4xTWsa5Yh,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2818,Batman-2016/Issue-63,"""Oh, look in page 2 says that the next two issues are going to be a tie-in for an event I'm not reading, how awesome! I love when that happens!""... Said no one ever",disqus_zeEKpNxImG,2,1,0,0.542,0.533,0.11,0.159,0.731,-0.221
2819,Batman-2016/Issue-63,well some are actually saying it because at least that tie-in is gonna be easier to read than this,iannavah,0,0,0,-0.15,0.25,0.224,0.0,0.776,0.599
2820,Batman-2016/Issue-63,really having a hard time believing that The Wonder Twins are a thing again.,Bawkbagawk,1,0,0,-0.046,0.371,0.0,0.132,0.868,-0.172
2821,Batman-2016/Issue-63,A dream ep of a pairing I hate. A waste of a chapter for me.,edwartc1,1,0,0,-0.5,0.45,0.129,0.419,0.452,-0.67
2822,Batman-2016/Issue-63,... you hate Batman/Catwoman?!,disqus_QdIPH4EBO2,0,0,0,-1.0,0.9,0.0,0.571,0.429,-0.611
2823,Batman-2016/Issue-64,"What happened with Gotham and Gotham girl was heart breaking, I am glad she is back , and its no surprise that she is still not recovered from the psychological trauma that she suffered at hands of psycho pirate and her brothers death and i wonder what she had to do with what happened at sanctuary, i mean she clearly is capable of killing all those heroes.",deadlycool,31,0,0,0.077,0.438,0.165,0.198,0.637,-0.586
2824,Batman-2016/Issue-64,apparently everything since rebirth has only been a year. what the actual fck,ica1bow,6,0,0,0.017,0.483,0.0,0.0,1.0,0.0
2825,Batman-2016/Issue-64,Jesus,colton_blackmon,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
2826,Batman-2016/Issue-64,I doubt it was Gotham Girl. Poor girl she looked stable but apparenlt Bane got her involved somehow in his scheme to break batman possibly with the chance of reviving hank,iannavah,0,0,0,-0.2,0.8,0.121,0.112,0.767,0.077
2827,Batman-2016/Issue-64,"I feel so sorry for her losing her brother, getting mentally annihilated by the pirate, then falling into bane's clutches she needs some compassion and a sense of normalcy right about now.",Wallcrawler91,16,0,0,-0.105,0.579,0.086,0.166,0.747,-0.201
2828,Batman-2016/Issue-64,But she had compassion from Batfamily,lucasnbregamaia,11,0,0,0.0,0.0,0.375,0.0,0.625,0.459
2829,Batman-2016/Issue-64,"Yes she did but Batman has been so preoccupied with Dick getting shot, Robin severing ties with him, Bane slowly driving him insane, Duke and Cassandra apparently part of The Outsiders, Tim and Steph investigating Doc Manhattan, Jason running off after the Underlife and most recently Sanctuary and worst of all the wedding it has left something of a void right now.",Wallcrawler91,13,0,0,-0.183,0.504,0.025,0.193,0.782,-0.935
2830,Batman-2016/Issue-64,"The dialogues in this made my eyes hurt, but then I realized Willianson was just emulating Snider's JLA.",andrematt,10,0,0,0.0,0.0,0.0,0.121,0.879,-0.296
2831,Batman-2016/Issue-64,"I was wondering what they're gonna do about Gotham Girl and then this? Seriously? Look, I'm not complaining, but if Booster and Harley running around for shit they didn't commit, what's the point of Heroes in Crisis?",Fisstechaddict,10,0,0,-0.267,0.733,0.114,0.294,0.593,-0.878
2832,Batman-2016/Issue-64,good question. Maybe Tom King jsut wanted to do a story with them?,iannavah,0,0,0,0.7,0.6,0.209,0.0,0.791,0.44
2833,Batman-2016/Issue-64,"""You once said you can feel me running up because of the static my lightning gave off"".....really? So Batman can detect the fastest man alive before he appears now and he has NO powers? All this bullshit about Batman is really fucking annoying. These creators are just constantly creating nonsense in a desperate attempt just to prove how he can stand toe to toe with superhumans, when in reality this dude is completely and utterly useless.",frederickamadi,7,0,0,-0.171,0.59,0.053,0.213,0.734,-0.94
2834,Batman-2016/Issue-64,"Pretty sure it was mentioned a long time ago. Plus, given that he's been with the Flash for such a long time, he'd definitely sense SOMETHING with the Flash.",scientedfic,1,1,0,0.108,0.615,0.255,0.0,0.745,0.802
2835,Batman-2016/Issue-64,Batman and Flash Teamups are my favorite! This is hopefully gonna be good,dcmarvelforthewin,10,1,0,0.662,0.8,0.471,0.0,0.529,0.836
2836,Batman-2016/Issue-64,They are both really awesome characters and have had some amazing crossovers in the past. Looking forward to the rest of this one :D,colton_blackmon,5,0,0,0.588,0.787,0.368,0.0,0.632,0.922
2837,Batman-2016/Issue-64,Wow the art in this is fucking spectacular. I'm curious to see how the conflict between Batman and the Flash is going to escalate.Edit: Also stoked that they're honoring the New 52 Robin suit and putting in Wally with him :'),anthonylklee,10,1,0,0.184,0.839,0.253,0.045,0.702,0.892
2838,Batman-2016/Issue-64,"I mean , if you was to see Dick Greyson without pants , with just a shirt , underwear and a pixie shoes , be my guess.........",lucasnbregamaia,9,0,0,-0.312,0.688,0.0,0.148,0.852,-0.511
2839,Batman-2016/Issue-64,"It really was an odd look, back in the day. After recently going back to some of the George Perez-era New Teen Titans to the period before Dick gets into his Nightwing outfit, the pixie shoes and all look super out of place.",TheInexperiencedConnieSwail,1,0,0,0.063,0.228,0.078,0.118,0.804,-0.241
2840,Batman-2016/Issue-64,Hey...this was a decent and normal Batman story for once...I think Willianson would be a more concistant writer for Batman than King is...,william_luiz,8,1,0,0.272,0.606,0.0,0.0,1.0,0.0
2841,Batman-2016/Issue-64,King is not inconcistent. Is just that he LOVES to take his time. like A LOT,iannavah,3,0,0,0.0,0.0,0.348,0.0,0.652,0.786
2842,Batman-2016/Issue-64,Yeah. He can write really good stuff when he's given a set amount of issues like Mister Miracle.,beanieagle,1,0,0,0.7,0.6,0.474,0.0,0.526,0.893
2843,Batman-2016/Issue-64,"DC dropped the ball here, Dick should be investigating Wally and Roy's death too, harkening back to his Batman stint. Taking him off the table was shit because it could have also shown Bruce a reflection of what he is -- dark, broody and hurt",disqus_qlYVaWwIcm,7,1,0,-0.117,0.4,0.0,0.262,0.738,-0.935
2844,Batman-2016/Issue-64,That's even more sad when you think about it. Dick doesn't even remember Wally anymore.,avallon_aurora,6,0,0,0.0,0.75,0.0,0.34,0.66,-0.771
2845,Batman-2016/Issue-64,"yeah, giving him, aquaman and whoever else amnesia felt so weak in these recent months. HIC was the perfect time to make Nightwing as big as Batman",disqus_qlYVaWwIcm,1,0,0,0.156,0.494,0.237,0.107,0.656,0.551
2846,Batman-2016/Issue-64,Dick got shot in the head and has memory loss he isnÃ¢ÂÂt going to be investigating anything for a while,Wallcrawler91,2,0,0,0.0,0.0,0.0,0.248,0.752,-0.681
2847,Batman-2016/Issue-64,"I know, I'm saying they should have used him differently with his mates dead",disqus_qlYVaWwIcm,1,0,0,-0.1,0.5,0.0,0.264,0.736,-0.649
2848,Batman-2016/Issue-64,It's the first Batman comic (this title I mean) I loved in months and the art is pretty nice too. Can we have Williamson writing Batman from now on?,lordfandangus,4,0,0,0.29,0.72,0.292,0.0,0.708,0.872
2849,Batman-2016/Issue-64,Classic clean cut professorial looking Aquaman (page 19)... I miss when he looked like that.,disqus_Z1MX1tmXlx,6,1,0,0.267,0.433,0.275,0.196,0.529,0.361
2850,Batman-2016/Issue-64,"So Gotham Girl is trying to revive her brother from the dead, by turning him into Solomon Grundy? Or fix him like Luthor did with Bizarro(that's a referrence from Red Hood and the Outlaws)? Also, i can't see what is the connection of her endangering lives with saving Gotham(the guy, not the city). She's manipulated by Bane to think that what she is doing is right, isn't she?",disqus_fj3SdaQgu7,6,1,0,0.029,0.312,0.066,0.1,0.834,-0.548
2851,Batman-2016/Issue-64,"yeah , she is probably manipulated , it's like her whole deal",lucasnbregamaia,12,0,0,0.2,0.4,0.329,0.182,0.49,0.273
2852,Batman-2016/Issue-64,"like ""If you do this and get this, you can resurrect your brother""",iannavah,0,0,0,0.0,0.0,0.172,0.0,0.828,0.361
2853,Batman-2016/Issue-64,Wow Gotham coming back as some sort of zombie or twisted monster version would be intense OwO,colton_blackmon,2,0,0,-0.05,0.75,0.254,0.0,0.746,0.625
2854,Batman-2016/Issue-64,This felt so different from the last issues. So fresh and new. The dialogues were so natural and felt right. I guess thats what you get when you take out King from the picture,mental666,9,5,0,0.137,0.426,0.158,0.0,0.842,0.704
2855,Batman-2016/Issue-64,"Considering how Gotham and Gotham Girl are King's creations and this is following from King's first arc from this run, he is still in the picture.",Pikashades,5,0,0,0.125,0.217,0.094,0.0,0.906,0.382
2856,Batman-2016/Issue-64,King is not that bad,lucasnbregamaia,14,4,0,-0.7,0.667,0.416,0.0,0.584,0.431
2857,Batman-2016/Issue-64,"He really isn't. He just takes a little long in arcs.Other than that, this issue was great!",disqus_3pXYjrrs9F,4,1,0,0.241,0.463,0.226,0.0,0.774,0.659
2858,Batman-2016/Issue-64,...is Gotham hooked up on Venom?!,ashurablaze,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0
